Score,Source,row_index,QA_ID,Extracted_Answer
39.60726814057611,The patient has felt steadily more fatigued over the past month and has lost 22 pounds without effort.,99,MedBullets_df_op4_Q100,B
37.759723244954806,A CT scan of the abdomen is performed demonstrating a mass in the colon with multiple metastatic lesions scattered throughout the abdomen.,99,MedBullets_df_op4_Q100,B
35.463422536849976,He demonstrates his likely mortality outcome which he calculated using the results of a large multi-center study.,99,MedBullets_df_op4_Q100,B
34.43865710174951,He does have a 33-pack-year smoking history and drinks 4 to 5 alcoholic drinks per day.,99,MedBullets_df_op4_Q100,B
28.410122501192646,A 57-year-old man presents to the emergency department for weight loss and abdominal pain.,99,MedBullets_df_op4_Q100,B
26.12503316377149,The patient is very thin and appears pale.,99,MedBullets_df_op4_Q100,B
19.14044335166589,The patient is informed of his diagnosis of metastatic colon cancer.,99,MedBullets_df_op4_Q100,B
8.891077661774094,"His temperature is 99.5°F (37.5°C), blood pressure is 100/58 mmHg, pulse is 100/min, respirations are 17/min, and oxygen saturation is 98% on room air.",99,MedBullets_df_op4_Q100,B
3.233751571985527,"When the patient conveys the information to his family, he focuses his efforts on discussing the current literature in the field and the novel therapies that have been invented.",99,MedBullets_df_op4_Q100,B
0.0,"Today, he fainted prompting his presentation.",99,MedBullets_df_op4_Q100,B
