Score,Source,row_index,QA_ID,Extracted_Answer
95.4104540854943,"On cardiac exam, he has a normal S1/S2 with no murmurs, rubs, or gallops, and his lungs are clear bilaterally.",81,MedBullets_df_op4_Q82,C
60.05956307760153,His medical and surgical history is significant for the reconstruction of a torn anterior cruciate ligament in his right knee.,81,MedBullets_df_op4_Q82,C
51.037029914557934,His abdomen is soft and non-tender without hepatosplenomegaly.,81,MedBullets_df_op4_Q82,C
48.73835839968448,"His temperature is 98.6°F (37.0°C), blood pressure is 124/82 mmHg, pulse is 71/min, and respirations are 12/min.",81,MedBullets_df_op4_Q82,C
34.2996944966366,A single nodule can be palpated on the patient’s thyroid.,81,MedBullets_df_op4_Q82,C
31.298799430267614,His family history is significant for a mother with “thyroid problems” and a father with coronary artery disease.,81,MedBullets_df_op4_Q82,C
21.104085137435323,He has palpable cervical lymphadenopathy.,81,MedBullets_df_op4_Q82,C
5.969501331495972,A 25-year-old man presents to his primary care provider for a routine appointment.,81,MedBullets_df_op4_Q82,C
0.0,The patient is an information technology specialist at a local company.,81,MedBullets_df_op4_Q82,C
0.0,A physical exam of the perioral region can be seen in Figure A.,81,MedBullets_df_op4_Q82,C
