Score,Source,row_index,QA_ID,Extracted_Answer
115.64209496612268,His sclerae are anicteric and his abdomen is soft and non-tender without hepatosplenomegaly.,228,MedBullets_df_op4_Q229,A
77.63765101793682,"His temperature is 98.2°F (36.8°C), blood pressure is 106/61 mmHg, pulse is 88/min, and respirations are 12/min.",228,MedBullets_df_op4_Q229,A
65.48913544788957,He undergoes an abdominal CT that shows disease affecting the terminal ileum.,228,MedBullets_df_op4_Q229,A
46.295519810935986,The parents have so far managed the condition using herbal teas and essential oils but have not sought formal medical care.,228,MedBullets_df_op4_Q229,A
21.091008250075326,"On physical exam, the patient is thin with conjunctival pallor.",228,MedBullets_df_op4_Q229,A
11.553819336761993,He has lost 10 pounds since his annual visit the year before and is the same height.,228,MedBullets_df_op4_Q229,A
3.731407004381157,He occasionally misses school due to the pain.,228,MedBullets_df_op4_Q229,A
0.0,A 15-year-old boy is brought to his pediatrician for a follow-up visit.,228,MedBullets_df_op4_Q229,A
0.0,These symptoms have persisted for many years.,228,MedBullets_df_op4_Q229,A
0.0,"Their only concern is that he has a “difficult stomach.” Every few months, he complains of intermittent abdominal pain that takes several days to pass.",228,MedBullets_df_op4_Q229,A
