Score,Source,row_index,QA_ID,Extracted_Answer
49.33758391206181,"Diagnostic arthrocentesis is performed and shows a leukocyte count of 30,000/mm^3 with 85% neutrophils.",58,MedBullets_df_op4_Q59,B
44.05293727533101,A 55-year-old man presents with a 2-day history of mono-articular joint pain.,58,MedBullets_df_op4_Q59,B
28.266847250050244,His family history is significant for osteoarthritis in his father who is 78.,58,MedBullets_df_op4_Q59,B
26.7365038767457,He underwent a dental procedure to extract an infected wisdom tooth 3 weeks ago.,58,MedBullets_df_op4_Q59,B
15.059280166445832,His medical history is notable for a kidney stone 6 months ago.,58,MedBullets_df_op4_Q59,B
12.735921457304155,He is a non-smoker and does not drink alcohol or use recreational drugs.,58,MedBullets_df_op4_Q59,B
-0.0,His body mass index is 27 kg/m^2.,58,MedBullets_df_op4_Q59,B
0.0,"He is otherwise healthy and denies fever, chills, or recent trauma.",58,MedBullets_df_op4_Q59,B
0.0,Physical examination shows a swollen and tender joint with overlying erythema.,58,MedBullets_df_op4_Q59,B
0.0,Polarized microscopy of the synovial fluid is shown in Figure A.,58,MedBullets_df_op4_Q59,B
