Score,Source,row_index,QA_ID,Extracted_Answer
67.02311240136623,The episodes began several years ago and are accompanied by nausea and bright spots in her vision.,194,MedBullets_df_op4_Q195,A
52.89669655083877,She has 2 glasses of wine with dinner several nights a week and has never smoked.,194,MedBullets_df_op4_Q195,A
28.34175388515517,A 28-year-old woman presents to her primary care provider with a headache.,194,MedBullets_df_op4_Q195,A
25.099204781763703,"Her medical history is significant for acne, hypothyroidism, obesity, and endometriosis.",194,MedBullets_df_op4_Q195,A
14.230630070291479,"The patient denies any weakness, numbness, or tingling during these episodes.",194,MedBullets_df_op4_Q195,A
12.78195316053601,A CT of the head is performed and shows no acute abnormalities.,194,MedBullets_df_op4_Q195,A
-0.0,"Every few weeks she has an episode of a right-sided, throbbing headache.",194,MedBullets_df_op4_Q195,A
0.0,"On physical exam, the patient has no focal neurologic deficits.",194,MedBullets_df_op4_Q195,A
0.0,"The headache usually subsides if she lies still in a dark, quiet room for several hours.",194,MedBullets_df_op4_Q195,A
0.0,"Her home medications include levothyroxine, oral contraceptive pills, and topical trans-retinoin.",194,MedBullets_df_op4_Q195,A
