Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 25-year-old woman is brought to the emergency department by her family.,0,9,0.0,A 25-year-old woman is brought to the emergency department by her family.,167,MedBullets df_op4 Q168,,Her parents are certain the bottle was new.,9,9
They found her somnolent next to her computer with an empty pill bottle around 3 hours ago.,1,3,24.51772827049384,They found her somnolent next to her computer with an empty pill bottle around 3 hours ago.,167,MedBullets df_op4 Q168,,"The patient's medical history is notable for anxiety, obesity, hypertension, and polycystic ovarian syndrome.",3,3
The family cannot recall the types of pill bottles that they found and did not bring them to the ED.,2,1,40.89176177978516,The family cannot recall the types of pill bottles that they found and did not bring them to the ED.,167,MedBullets df_op4 Q168,,They found her somnolent next to her computer with an empty pill bottle around 3 hours ago.,1,1
"The patient's medical history is notable for anxiety, obesity, hypertension, and polycystic ovarian syndrome.",3,4,13.999932267675616,"The patient's medical history is notable for anxiety, obesity, hypertension, and polycystic ovarian syndrome.",167,MedBullets df_op4 Q168,,She is currently not on any medications.,4,4
She is currently not on any medications.,4,6,0.0,She is currently not on any medications.,167,MedBullets df_op4 Q168,,"Her temperature is 99.5°F (37.5°C), pulse is 82/min, blood pressure is 125/85 mmHg, respirations are 11/min, and oxygen saturation is 97% on room air.",6,6
She was given an exercise program but she has not been compliant with these exercises.,5,7,0.0,She was given an exercise program but she has not been compliant with these exercises.,167,MedBullets df_op4 Q168,,Physical exam is within normal limits.,7,7
"Her temperature is 99.5°F (37.5°C), pulse is 82/min, blood pressure is 125/85 mmHg, respirations are 11/min, and oxygen saturation is 97% on room air.",6,0,52.17922642187814,"Her temperature is 99.5°F (37.5°C), pulse is 82/min, blood pressure is 125/85 mmHg, respirations are 11/min, and oxygen saturation is 97% on room air.",167,MedBullets df_op4 Q168,,A 25-year-old woman is brought to the emergency department by her family.,0,0
Physical exam is within normal limits.,7,8,-0.0,Physical exam is within normal limits.,167,MedBullets df_op4 Q168,,The patient begins communicating with the physician and states that she did take acetaminophen but it was only a few pills.,8,8
The patient begins communicating with the physician and states that she did take acetaminophen but it was only a few pills.,8,2,32.475942949261594,The patient begins communicating with the physician and states that she did take acetaminophen but it was only a few pills.,167,MedBullets df_op4 Q168,,The family cannot recall the types of pill bottles that they found and did not bring them to the ED.,2,2
Her parents are certain the bottle was new.,9,5,0.0,Her parents are certain the bottle was new.,167,MedBullets df_op4 Q168,,She was given an exercise program but she has not been compliant with these exercises.,5,5
