Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 2-day-old boy has an episode of vomiting in the hospital nursery.,0,0,56.52252108785661,A 2-day-old boy has an episode of vomiting in the hospital nursery.,161,MedBullets df_op4 Q162,,A 2-day-old boy has an episode of vomiting in the hospital nursery.,0,0
The vomitus was described as “bright green” without any traces of blood.,1,12,0.0,The vomitus was described as “bright green” without any traces of blood.,161,MedBullets df_op4 Q162,,The patient’s abdominal radiograph can be seen in Figure A.,12,12
The patient has urinated several times since he was born but has not passed any stool.,2,4,26.207747533917427,The patient has urinated several times since he was born but has not passed any stool.,161,MedBullets df_op4 Q162,,The pregnancy was uncomplicated and the patient’s mother refused all prenatal testing.,4,4
He was born at 37 weeks of gestation to a 38-year-old G3P3 woman.,3,2,34.66485473094389,He was born at 37 weeks of gestation to a 38-year-old G3P3 woman.,161,MedBullets df_op4 Q162,,The patient has urinated several times since he was born but has not passed any stool.,2,2
The pregnancy was uncomplicated and the patient’s mother refused all prenatal testing.,4,9,0.0,The pregnancy was uncomplicated and the patient’s mother refused all prenatal testing.,161,MedBullets df_op4 Q162,,Bowel sounds are hypoactive.,9,9
The patient’s 2 older siblings are both healthy.,5,10,0.0,The patient’s 2 older siblings are both healthy.,161,MedBullets df_op4 Q162,,Digital rectal exam evacuates a small amount of stool and flatulence.,10,10
"His temperature is 98.6°F (37°C), blood pressure is 67/43 mmHg, pulse is 135/min, and respirations are 34/min.",6,11,-0.0,"His temperature is 98.6°F (37°C), blood pressure is 67/43 mmHg, pulse is 135/min, and respirations are 34/min.",161,MedBullets df_op4 Q162,,A nasogastric tube is placed to decompress the stomach.,11,11
"On physical exam, the patient has upslanting palpebral fissures, epicanthal folds, and a single transverse palmar crease.",7,1,42.17968650577338,"On physical exam, the patient has upslanting palpebral fissures, epicanthal folds, and a single transverse palmar crease.",161,MedBullets df_op4 Q162,,The vomitus was described as “bright green” without any traces of blood.,1,1
"His abdomen is non-tender, firm, and distended.",8,5,1.788605850808845,"His abdomen is non-tender, firm, and distended.",161,MedBullets df_op4 Q162,,The patient’s 2 older siblings are both healthy.,5,5
Bowel sounds are hypoactive.,9,6,-0.0,Bowel sounds are hypoactive.,161,MedBullets df_op4 Q162,,"His temperature is 98.6°F (37°C), blood pressure is 67/43 mmHg, pulse is 135/min, and respirations are 34/min.",6,6
Digital rectal exam evacuates a small amount of stool and flatulence.,10,3,29.376981139821726,Digital rectal exam evacuates a small amount of stool and flatulence.,161,MedBullets df_op4 Q162,,He was born at 37 weeks of gestation to a 38-year-old G3P3 woman.,3,3
A nasogastric tube is placed to decompress the stomach.,11,8,0.0,A nasogastric tube is placed to decompress the stomach.,161,MedBullets df_op4 Q162,,"His abdomen is non-tender, firm, and distended.",8,8
The patient’s abdominal radiograph can be seen in Figure A.,12,7,0.0,The patient’s abdominal radiograph can be seen in Figure A.,161,MedBullets df_op4 Q162,,"On physical exam, the patient has upslanting palpebral fissures, epicanthal folds, and a single transverse palmar crease.",7,7
