Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 6-hour-old newborn boy is noted to have a “lump on his head” by his mother.,0,5,44.904697933122094,A 6-hour-old newborn boy is noted to have a “lump on his head” by his mother.,154,MedBullets df_op4 Q155,B,All prenatal screening was normal and the 20-week anatomy ultrasound was unremarkable.,5,5
She denies that the lump was present at birth and is concerned about an infection.,1,7,18.9871610744503,She denies that the lump was present at birth and is concerned about an infection.,154,MedBullets df_op4 Q155,B,"On physical exam, the child is in no acute distress.",7,7
The child was born at 39 weeks gestation to a 34-year-old G2P2 mother by vacuum-assisted vaginal delivery after prolonged labor.,2,0,90.89355647563934,The child was born at 39 weeks gestation to a 34-year-old G2P2 mother by vacuum-assisted vaginal delivery after prolonged labor.,154,MedBullets df_op4 Q155,B,A 6-hour-old newborn boy is noted to have a “lump on his head” by his mother.,0,0
"His birth weight was 3.8 kg (8.4 lb) and his length and head circumference are at the 40th and 60th percentiles, respectively.",3,4,48.80496905418907,"His birth weight was 3.8 kg (8.4 lb) and his length and head circumference are at the 40th and 60th percentiles, respectively.",154,MedBullets df_op4 Q155,B,The mother was diagnosed during this pregnancy with gestational diabetes mellitus and received prenatal care throughout.,4,4
The mother was diagnosed during this pregnancy with gestational diabetes mellitus and received prenatal care throughout.,4,6,30.142165136305763,The mother was diagnosed during this pregnancy with gestational diabetes mellitus and received prenatal care throughout.,154,MedBullets df_op4 Q155,B,"His temperature is 98.6°F (37°C), blood pressure is 65/42 mmHg, pulse is 131/min, and respirations are 36/min.",6,6
All prenatal screening was normal and the 20-week anatomy ultrasound was unremarkable.,5,3,53.28502587712349,All prenatal screening was normal and the 20-week anatomy ultrasound was unremarkable.,154,MedBullets df_op4 Q155,B,"His birth weight was 3.8 kg (8.4 lb) and his length and head circumference are at the 40th and 60th percentiles, respectively.",3,3
"His temperature is 98.6°F (37°C), blood pressure is 65/42 mmHg, pulse is 131/min, and respirations are 36/min.",6,2,72.11147418310118,"His temperature is 98.6°F (37°C), blood pressure is 65/42 mmHg, pulse is 131/min, and respirations are 36/min.",154,MedBullets df_op4 Q155,B,The child was born at 39 weeks gestation to a 34-year-old G2P2 mother by vacuum-assisted vaginal delivery after prolonged labor.,2,2
"On physical exam, the child is in no acute distress.",7,8,10.317301593233212,"On physical exam, the child is in no acute distress.",154,MedBullets df_op4 Q155,B,He has a 3x3 cm fluctuant swelling over the right parietal bone that does not cross the midline.,8,8
He has a 3x3 cm fluctuant swelling over the right parietal bone that does not cross the midline.,8,1,86.4310107983656,He has a 3x3 cm fluctuant swelling over the right parietal bone that does not cross the midline.,154,MedBullets df_op4 Q155,B,She denies that the lump was present at birth and is concerned about an infection.,1,1
There is no discoloration of the overlying scalp.,9,9,9.899199965456017,There is no discoloration of the overlying scalp.,154,MedBullets df_op4 Q155,B,There is no discoloration of the overlying scalp.,9,9
