Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 25-year-old G1P0 woman presents to her physician for a prenatal visit.,0,10,0.0,A 25-year-old G1P0 woman presents to her physician for a prenatal visit.,132,MedBullets df_op4 Q133,,The patient is started on an appropriate treatment regimen.,10,10
She is at 12 weeks gestational age and has not received prior prenatal care.,1,9,0.0,She is at 12 weeks gestational age and has not received prior prenatal care.,132,MedBullets df_op4 Q133,,An antibody test for human immunodeficiency virus (HIV)-1/2 is positive.,9,9
She has mild morning sickness but no other symptoms.,2,8,0.0,She has mild morning sickness but no other symptoms.,132,MedBullets df_op4 Q133,,Cardiopulmonary exam is unremarkable.,8,8
She has no known medical problems and takes only a prenatal multivitamin.,3,1,21.946848317575444,She has no known medical problems and takes only a prenatal multivitamin.,132,MedBullets df_op4 Q133,,She is at 12 weeks gestational age and has not received prior prenatal care.,1,1
She has unprotected sexual intercourse with 3 male partners.,4,7,0.0,She has unprotected sexual intercourse with 3 male partners.,132,MedBullets df_op4 Q133,,There are no lesions appreciated on skin exam.,7,7
"Her temperature is 98.6°F (37.0°C), blood pressure is 118/70 mmHg, pulse is 80/min, and respirations are 18/min.",5,0,47.94879500789808,"Her temperature is 98.6°F (37.0°C), blood pressure is 118/70 mmHg, pulse is 80/min, and respirations are 18/min.",132,MedBullets df_op4 Q133,,A 25-year-old G1P0 woman presents to her physician for a prenatal visit.,0,0
Physical exam reveals a well-appearing woman in no acute distress.,6,2,1.5212798390575963,Physical exam reveals a well-appearing woman in no acute distress.,132,MedBullets df_op4 Q133,,She has mild morning sickness but no other symptoms.,2,2
There are no lesions appreciated on skin exam.,7,6,0.0,There are no lesions appreciated on skin exam.,132,MedBullets df_op4 Q133,,Physical exam reveals a well-appearing woman in no acute distress.,6,6
Cardiopulmonary exam is unremarkable.,8,3,0.0,Cardiopulmonary exam is unremarkable.,132,MedBullets df_op4 Q133,,She has no known medical problems and takes only a prenatal multivitamin.,3,3
An antibody test for human immunodeficiency virus (HIV)-1/2 is positive.,9,4,0.0,An antibody test for human immunodeficiency virus (HIV)-1/2 is positive.,132,MedBullets df_op4 Q133,,She has unprotected sexual intercourse with 3 male partners.,4,4
The patient is started on an appropriate treatment regimen.,10,5,0.0,The patient is started on an appropriate treatment regimen.,132,MedBullets df_op4 Q133,,"Her temperature is 98.6°F (37.0°C), blood pressure is 118/70 mmHg, pulse is 80/min, and respirations are 18/min.",5,5
