Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A newborn boy is evaluated 30 minutes after birth.,0,7,14.408686871487172,A newborn boy is evaluated 30 minutes after birth.,141,MedBullets df_op4 Q142,A,"His temperature is 99.0°F (37.2°C), blood pressure is 60/44 mmHg, pulse is 146/min, and respirations are 72/min.",7,7
He was born at 39 weeks gestation to a 27-year-old primigravid mother via cesarean section for cervical insufficiency.,1,5,16.19806768058424,He was born at 39 weeks gestation to a 27-year-old primigravid mother via cesarean section for cervical insufficiency.,141,MedBullets df_op4 Q142,A,The patient now is exhibiting increased work of breathing and is progressively more tachypneic.,5,5
The pregnancy was complicated by gestational diabetes and the amniotic fluid was clear.,2,2,40.290683560073376,The pregnancy was complicated by gestational diabetes and the amniotic fluid was clear.,141,MedBullets df_op4 Q142,A,The pregnancy was complicated by gestational diabetes and the amniotic fluid was clear.,2,2
"Upon delivery, the patient had strong respiratory effort and a strong cry.",3,11,-0.0,"Upon delivery, the patient had strong respiratory effort and a strong cry.",141,MedBullets df_op4 Q142,A,His chest radiograph can be seen in Figure A.,11,11
"His Apgar scores at 1 and 5 minutes were 7 and 8, respectively.",4,6,14.601031726000064,"His Apgar scores at 1 and 5 minutes were 7 and 8, respectively.",141,MedBullets df_op4 Q142,A,"His birth weight is 3,568 g (7 lb 14 oz).",6,6
The patient now is exhibiting increased work of breathing and is progressively more tachypneic.,5,9,1.807089268843998,The patient now is exhibiting increased work of breathing and is progressively more tachypneic.,141,MedBullets df_op4 Q142,A,Breath sounds are decreased at the bases bilaterally.,9,9
"His birth weight is 3,568 g (7 lb 14 oz).",6,4,19.575423399989088,"His birth weight is 3,568 g (7 lb 14 oz).",141,MedBullets df_op4 Q142,A,"His Apgar scores at 1 and 5 minutes were 7 and 8, respectively.",4,4
"His temperature is 99.0°F (37.2°C), blood pressure is 60/44 mmHg, pulse is 146/min, and respirations are 72/min.",7,1,54.40737314917157,"His temperature is 99.0°F (37.2°C), blood pressure is 60/44 mmHg, pulse is 146/min, and respirations are 72/min.",141,MedBullets df_op4 Q142,A,He was born at 39 weeks gestation to a 27-year-old primigravid mother via cesarean section for cervical insufficiency.,1,1
"On physical exam, the patient is grunting with nasal flaring and subcostal retractions.",8,0,68.37082887171894,"On physical exam, the patient is grunting with nasal flaring and subcostal retractions.",141,MedBullets df_op4 Q142,A,A newborn boy is evaluated 30 minutes after birth.,0,0
Breath sounds are decreased at the bases bilaterally.,9,3,35.350483599315545,Breath sounds are decreased at the bases bilaterally.,141,MedBullets df_op4 Q142,A,"Upon delivery, the patient had strong respiratory effort and a strong cry.",3,3
The patient has central cyanosis.,10,8,3.2750687365909674,The patient has central cyanosis.,141,MedBullets df_op4 Q142,A,"On physical exam, the patient is grunting with nasal flaring and subcostal retractions.",8,8
His chest radiograph can be seen in Figure A.,11,10,0.0,His chest radiograph can be seen in Figure A.,141,MedBullets df_op4 Q142,A,The patient has central cyanosis.,10,10
