Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 67-year-old man presents to the emergency room reporting sudden-onset abdominal and back pain that began 3 hours ago.,0,0,80.41520731373473,A 67-year-old man presents to the emergency room reporting sudden-onset abdominal and back pain that began 3 hours ago.,200,MedBullets df_op4 Q201,A,A 67-year-old man presents to the emergency room reporting sudden-onset abdominal and back pain that began 3 hours ago.,0,0
He was eating dinner when he started feeling severe pain in his abdomen that made him lose his appetite.,1,10,0.0,He was eating dinner when he started feeling severe pain in his abdomen that made him lose his appetite.,200,MedBullets df_op4 Q201,A,Intravenous fluid boluses are administered.,10,10
He denies any diarrhea or hematochezia and says the pain is not affected by movement.,2,1,43.5249372124672,He denies any diarrhea or hematochezia and says the pain is not affected by movement.,200,MedBullets df_op4 Q201,A,He was eating dinner when he started feeling severe pain in his abdomen that made him lose his appetite.,1,1
"He has a history of hypertension, hyperlipidemia, and depression.",3,6,20.35670660361894,"He has a history of hypertension, hyperlipidemia, and depression.",200,MedBullets df_op4 Q201,A,"His temperature is 98.6°F (37°C), his blood pressure is 110/64 mmHg, pulse is 97/min, and respirations are 15/min.",6,6
He currently takes amlodipine and atorvastatin and is compliant with his medications.,4,5,26.70296727493104,He currently takes amlodipine and atorvastatin and is compliant with his medications.,200,MedBullets df_op4 Q201,A,"He has a 45-pack-year smoking history, but he does not drink alcohol or use any illicit drugs.",5,5
"He has a 45-pack-year smoking history, but he does not drink alcohol or use any illicit drugs.",5,3,35.9265847618018,"He has a 45-pack-year smoking history, but he does not drink alcohol or use any illicit drugs.",200,MedBullets df_op4 Q201,A,"He has a history of hypertension, hyperlipidemia, and depression.",3,3
"His temperature is 98.6°F (37°C), his blood pressure is 110/64 mmHg, pulse is 97/min, and respirations are 15/min.",6,9,0.0,"His temperature is 98.6°F (37°C), his blood pressure is 110/64 mmHg, pulse is 97/min, and respirations are 15/min.",200,MedBullets df_op4 Q201,A,Repeat blood pressure is 87/50 and pulse is 127.,9,9
Physical exam is notable for diffuse abdominal tenderness without rigidity or guarding.,7,2,37.88650226555279,Physical exam is notable for diffuse abdominal tenderness without rigidity or guarding.,200,MedBullets df_op4 Q201,A,He denies any diarrhea or hematochezia and says the pain is not affected by movement.,2,2
"During evaluation, the patient becomes diaphoretic and pale and reports that he feels fatigued.",8,4,28.15908320564041,"During evaluation, the patient becomes diaphoretic and pale and reports that he feels fatigued.",200,MedBullets df_op4 Q201,A,He currently takes amlodipine and atorvastatin and is compliant with his medications.,4,4
Repeat blood pressure is 87/50 and pulse is 127.,9,8,0.0,Repeat blood pressure is 87/50 and pulse is 127.,200,MedBullets df_op4 Q201,A,"During evaluation, the patient becomes diaphoretic and pale and reports that he feels fatigued.",8,8
Intravenous fluid boluses are administered.,10,7,2.8309706591534822,Intravenous fluid boluses are administered.,200,MedBullets df_op4 Q201,A,Physical exam is notable for diffuse abdominal tenderness without rigidity or guarding.,7,7
