Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 32-year-old G1P0 woman delivers a boy at 40 weeks and 3 days of gestation.,0,4,30.85665149211754,A 32-year-old G1P0 woman delivers a boy at 40 weeks and 3 days of gestation.,146,MedBullets df_op4 Q147,C,She also notes that he seems to be snoring loudly and breathing very quickly.,4,4
The delivery is uncomplicated and the neonate has Apgar scores of 9 and 9 at 1 and 5 minutes respectively.,1,2,48.49571322991511,The delivery is uncomplicated and the neonate has Apgar scores of 9 and 9 at 1 and 5 minutes respectively.,146,MedBullets df_op4 Q147,C,"After 15 minutes, he attempts to nurse for the 1st time.",2,2
"After 15 minutes, he attempts to nurse for the 1st time.",2,6,10.691948164254429,"After 15 minutes, he attempts to nurse for the 1st time.",146,MedBullets df_op4 Q147,C,"The neonate’s prenatal course was unremarkable, and his mother has a medical history of asthma with occasional albuterol inhaler use.",6,6
"His mother notices that his face, chest, and extremities turn dusky blue during nursing.",3,1,59.30962672104788,"His mother notices that his face, chest, and extremities turn dusky blue during nursing.",146,MedBullets df_op4 Q147,C,The delivery is uncomplicated and the neonate has Apgar scores of 9 and 9 at 1 and 5 minutes respectively.,1,1
She also notes that he seems to be snoring loudly and breathing very quickly.,4,5,20.18544984475629,She also notes that he seems to be snoring loudly and breathing very quickly.,146,MedBullets df_op4 Q147,C,"When she removes him from her breast, he begins to cry and his color improves.",5,5
"When she removes him from her breast, he begins to cry and his color improves.",5,3,43.112581940991646,"When she removes him from her breast, he begins to cry and his color improves.",146,MedBullets df_op4 Q147,C,"His mother notices that his face, chest, and extremities turn dusky blue during nursing.",3,3
"The neonate’s prenatal course was unremarkable, and his mother has a medical history of asthma with occasional albuterol inhaler use.",6,0,61.21622321336294,"The neonate’s prenatal course was unremarkable, and his mother has a medical history of asthma with occasional albuterol inhaler use.",146,MedBullets df_op4 Q147,C,A 32-year-old G1P0 woman delivers a boy at 40 weeks and 3 days of gestation.,0,0
"As the infant is resting, vital signs are taken.",7,9,-0.0,"As the infant is resting, vital signs are taken.",146,MedBullets df_op4 Q147,C,A physical exam demonstrates well-perfused skin but is notable for the facial features shown in Figure A.,9,9
"His temperature is 98.2°F (36.7°C), pulse is 130/min, respirations are 45/min, and oxygen saturation is 97% on room air.",8,8,-0.0,"His temperature is 98.2°F (36.7°C), pulse is 130/min, respirations are 45/min, and oxygen saturation is 97% on room air.",146,MedBullets df_op4 Q147,C,"His temperature is 98.2°F (36.7°C), pulse is 130/min, respirations are 45/min, and oxygen saturation is 97% on room air.",8,8
A physical exam demonstrates well-perfused skin but is notable for the facial features shown in Figure A.,9,7,-0.0,A physical exam demonstrates well-perfused skin but is notable for the facial features shown in Figure A.,146,MedBullets df_op4 Q147,C,"As the infant is resting, vital signs are taken.",7,7
