Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 7-week-old boy presents to the pediatrician for vomiting.,0,5,35.37240859422597,A 7-week-old boy presents to the pediatrician for vomiting.,137,MedBullets df_op4 Q138,A,The patient is voiding about 4 times per day and his urine appears dark yellow.,5,5
"Three weeks ago, the patient began vomiting after meals.",1,8,18.876359516370155,"Three weeks ago, the patient began vomiting after meals.",137,MedBullets df_op4 Q138,A,"The patient's temperature is 98.7°F (37.1°C), blood pressure is 58/41 mmHg, pulse is 166/min, and respirations are 16/min.",8,8
The vomitus appears to be normal stomach contents without streaks of red or green.,2,1,77.03482228517532,The vomitus appears to be normal stomach contents without streaks of red or green.,137,MedBullets df_op4 Q138,A,"Three weeks ago, the patient began vomiting after meals.",1,1
His parents have already tried repositioning him during mealtimes and switching his formula to eliminate cow’s milk and soy.,3,0,82.75079241637667,His parents have already tried repositioning him during mealtimes and switching his formula to eliminate cow’s milk and soy.,137,MedBullets df_op4 Q138,A,A 7-week-old boy presents to the pediatrician for vomiting.,0,0
"Despite these adjustments, the vomiting has become more frequent and forceful.",4,7,30.24862528368897,"Despite these adjustments, the vomiting has become more frequent and forceful.",137,MedBullets df_op4 Q138,A,"The patient's mother reports that the pregnancy was uncomplicated other than an episode of sinusitis in the 3rd trimester, for which she was treated with azithromycin.",7,7
The patient is voiding about 4 times per day and his urine appears dark yellow.,5,2,58.020953822863696,The patient is voiding about 4 times per day and his urine appears dark yellow.,137,MedBullets df_op4 Q138,A,The vomitus appears to be normal stomach contents without streaks of red or green.,2,2
He has fallen 1 standard deviation off of the growth curve.,6,4,36.56594424970767,He has fallen 1 standard deviation off of the growth curve.,137,MedBullets df_op4 Q138,A,"Despite these adjustments, the vomiting has become more frequent and forceful.",4,4
"The patient's mother reports that the pregnancy was uncomplicated other than an episode of sinusitis in the 3rd trimester, for which she was treated with azithromycin.",7,3,38.42100928410212,"The patient's mother reports that the pregnancy was uncomplicated other than an episode of sinusitis in the 3rd trimester, for which she was treated with azithromycin.",137,MedBullets df_op4 Q138,A,His parents have already tried repositioning him during mealtimes and switching his formula to eliminate cow’s milk and soy.,3,3
"The patient's temperature is 98.7°F (37.1°C), blood pressure is 58/41 mmHg, pulse is 166/min, and respirations are 16/min.",8,10,2.552395159568709,"The patient's temperature is 98.7°F (37.1°C), blood pressure is 58/41 mmHg, pulse is 166/min, and respirations are 16/min.",137,MedBullets df_op4 Q138,A,"His abdomen is soft, non-tender, and non-distended.",10,10
"On physical exam, the patient looks small for his age.",9,9,9.210935992956228,"On physical exam, the patient looks small for his age.",137,MedBullets df_op4 Q138,A,"On physical exam, the patient looks small for his age.",9,9
"His abdomen is soft, non-tender, and non-distended.",10,6,32.93255285566066,"His abdomen is soft, non-tender, and non-distended.",137,MedBullets df_op4 Q138,A,He has fallen 1 standard deviation off of the growth curve.,6,6
