Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 16-year-old girl who recently immigrated to the United States from Bolivia presents to her primary care physician with a chief complaint of inattentiveness in school.,0,4,46.970865834984174,A 16-year-old girl who recently immigrated to the United States from Bolivia presents to her primary care physician with a chief complaint of inattentiveness in school.,206,MedBullets df_op4 Q207,C,"The only other concern that the patient's mother has is that, upon awakening, she notices that sometimes the patient's arm will jerk back and forth.",4,4
"The patient's teacher describes her as occasionally ""daydreaming"" for periods of time during where the patient does not respond or participate in school activities.",1,2,49.88010284295006,"The patient's teacher describes her as occasionally ""daydreaming"" for periods of time during where the patient does not respond or participate in school activities.",206,MedBullets df_op4 Q207,C,"Nothing has helped the patient change her behavior, including parent-teacher conferences or punishment.",2,2
"Nothing has helped the patient change her behavior, including parent-teacher conferences or punishment.",2,3,48.04454538226128,"Nothing has helped the patient change her behavior, including parent-teacher conferences or punishment.",206,MedBullets df_op4 Q207,C,The patient has no other concerns.,3,3
The patient has no other concerns.,3,9,0.0,The patient has no other concerns.,206,MedBullets df_op4 Q207,C,"On physical exam, you note a young, healthy girl whose neurological exam is within normal limits.",9,9
"The only other concern that the patient's mother has is that, upon awakening, she notices that sometimes the patient's arm will jerk back and forth.",4,1,58.47838780095358,"The only other concern that the patient's mother has is that, upon awakening, she notices that sometimes the patient's arm will jerk back and forth.",206,MedBullets df_op4 Q207,C,"The patient's teacher describes her as occasionally ""daydreaming"" for periods of time during where the patient does not respond or participate in school activities.",1,1
The patient states she is not doing this intentionally.,5,6,10.684801032962149,The patient states she is not doing this intentionally.,206,MedBullets df_op4 Q207,C,The patient has an unknown medical history and is currently not on any medications.,6,6
The patient has an unknown medical history and is currently not on any medications.,6,7,9.722779213854846,The patient has an unknown medical history and is currently not on any medications.,206,MedBullets df_op4 Q207,C,She is not sexually active and does not intend to become pregnant in the near future.,7,7
She is not sexually active and does not intend to become pregnant in the near future.,7,5,13.8173238750208,She is not sexually active and does not intend to become pregnant in the near future.,206,MedBullets df_op4 Q207,C,The patient states she is not doing this intentionally.,5,5
"Her temperature is 98.6°F (37°C), blood pressure is 112/74 mmHg, pulse is 63/min, and respirations are 11/min.",8,0,78.68193313929208,"Her temperature is 98.6°F (37°C), blood pressure is 112/74 mmHg, pulse is 63/min, and respirations are 11/min.",206,MedBullets df_op4 Q207,C,A 16-year-old girl who recently immigrated to the United States from Bolivia presents to her primary care physician with a chief complaint of inattentiveness in school.,0,0
"On physical exam, you note a young, healthy girl whose neurological exam is within normal limits.",9,8,1.0049243787057347,"On physical exam, you note a young, healthy girl whose neurological exam is within normal limits.",206,MedBullets df_op4 Q207,C,"Her temperature is 98.6°F (37°C), blood pressure is 112/74 mmHg, pulse is 63/min, and respirations are 11/min.",8,8
