Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 67-year-old woman presents from a nursing home with altered mental status.,0,10,0.0,A 67-year-old woman presents from a nursing home with altered mental status.,287,MedBullets df_op4 Q288,,The patient is given several intravenous boluses of fluids and her blood pressure improves to 100/60 mmHg.,10,10
She was last known to be normal the night before.,1,9,0.0,She was last known to be normal the night before.,287,MedBullets df_op4 Q288,,Laboratory values are notable for a whole blood sodium of 120 mEq/L.,9,9
The patient has dementia at baseline and is minimally interactive.,2,0,52.781260292977095,The patient has dementia at baseline and is minimally interactive.,287,MedBullets df_op4 Q288,,A 67-year-old woman presents from a nursing home with altered mental status.,0,0
"This morning, she was found to be obtunded.",3,8,0.0,"This morning, she was found to be obtunded.",287,MedBullets df_op4 Q288,,There are no signs of trauma noted on exam.,8,8
"No further history was provided from the nursing home, and the patient is unable to provide any history.",4,7,0.0,"No further history was provided from the nursing home, and the patient is unable to provide any history.",287,MedBullets df_op4 Q288,,"Her skin is cool and pale, and her hair is thin.",7,7
"Her temperature is 95.0°F (35.0°C), blood pressure is 84/54 mmHg, pulse is 50/min, respirations are 9/min, and oxygen saturation is 98% on room air.",5,5,0.0,"Her temperature is 95.0°F (35.0°C), blood pressure is 84/54 mmHg, pulse is 50/min, respirations are 9/min, and oxygen saturation is 98% on room air.",287,MedBullets df_op4 Q288,,"Her temperature is 95.0°F (35.0°C), blood pressure is 84/54 mmHg, pulse is 50/min, respirations are 9/min, and oxygen saturation is 98% on room air.",5,5
Physical exam reveals an obtunded woman who only withdraws her extremities to pain.,6,6,0.0,Physical exam reveals an obtunded woman who only withdraws her extremities to pain.,287,MedBullets df_op4 Q288,,Physical exam reveals an obtunded woman who only withdraws her extremities to pain.,6,6
"Her skin is cool and pale, and her hair is thin.",7,4,0.0,"Her skin is cool and pale, and her hair is thin.",287,MedBullets df_op4 Q288,,"No further history was provided from the nursing home, and the patient is unable to provide any history.",4,4
There are no signs of trauma noted on exam.,8,3,0.0,There are no signs of trauma noted on exam.,287,MedBullets df_op4 Q288,,"This morning, she was found to be obtunded.",3,3
Laboratory values are notable for a whole blood sodium of 120 mEq/L.,9,2,0.0,Laboratory values are notable for a whole blood sodium of 120 mEq/L.,287,MedBullets df_op4 Q288,,The patient has dementia at baseline and is minimally interactive.,2,2
The patient is given several intravenous boluses of fluids and her blood pressure improves to 100/60 mmHg.,10,1,15.155465964647732,The patient is given several intravenous boluses of fluids and her blood pressure improves to 100/60 mmHg.,287,MedBullets df_op4 Q288,,She was last known to be normal the night before.,1,1
