Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 64-year-old man presents to the emergency room with a headache and nausea.,0,3,22.77897057874089,A 64-year-old man presents to the emergency room with a headache and nausea.,213,MedBullets df_op4 Q214,D,"When asked to indicate the area of pain, he says that it surrounds his eye and upper forehead.",3,3
He reports that he was rocking his grandson to sleep when the symptoms began.,1,1,26.33619510229809,He reports that he was rocking his grandson to sleep when the symptoms began.,213,MedBullets df_op4 Q214,D,He reports that he was rocking his grandson to sleep when the symptoms began.,1,1
He states the pain is constant and is primarily located on his right side.,2,6,12.48761810362339,He states the pain is constant and is primarily located on his right side.,213,MedBullets df_op4 Q214,D,The patient’s past medical history is significant for hypertension.,6,6
"When asked to indicate the area of pain, he says that it surrounds his eye and upper forehead.",3,2,24.749425703702737,"When asked to indicate the area of pain, he says that it surrounds his eye and upper forehead.",213,MedBullets df_op4 Q214,D,He states the pain is constant and is primarily located on his right side.,2,2
He had one episode of vomiting.,4,5,13.772330936853631,He had one episode of vomiting.,213,MedBullets df_op4 Q214,D,"The patient also reports difficulty seeing out of his right eye, which he attributes to excessive tearing.",5,5
"The patient also reports difficulty seeing out of his right eye, which he attributes to excessive tearing.",5,0,40.95569704609085,"The patient also reports difficulty seeing out of his right eye, which he attributes to excessive tearing.",213,MedBullets df_op4 Q214,D,A 64-year-old man presents to the emergency room with a headache and nausea.,0,0
The patient’s past medical history is significant for hypertension.,6,4,19.10697994685079,The patient’s past medical history is significant for hypertension.,213,MedBullets df_op4 Q214,D,He had one episode of vomiting.,4,4
His medications include hydrochlorothiazide.,7,7,7.34276513982708,His medications include hydrochlorothiazide.,213,MedBullets df_op4 Q214,D,His medications include hydrochlorothiazide.,7,7
"His temperature is 98.6°F (37°C), blood pressure is 135/91 mmHg, pulse is 72/min, and respirations are 12/min.",8,8,0.0,"His temperature is 98.6°F (37°C), blood pressure is 135/91 mmHg, pulse is 72/min, and respirations are 12/min.",213,MedBullets df_op4 Q214,D,"His temperature is 98.6°F (37°C), blood pressure is 135/91 mmHg, pulse is 72/min, and respirations are 12/min.",8,8
The patient’s right eye is shown in Figure A.,9,9,-0.0,The patient’s right eye is shown in Figure A.,213,MedBullets df_op4 Q214,D,The patient’s right eye is shown in Figure A.,9,9
"Upon physical examination, the right pupil is minimally responsive to light and the globe feels firm.",10,10,0.0,"Upon physical examination, the right pupil is minimally responsive to light and the globe feels firm.",213,MedBullets df_op4 Q214,D,"Upon physical examination, the right pupil is minimally responsive to light and the globe feels firm.",10,10
A right-sided carotid bruit is appreciated.,11,11,0.0,A right-sided carotid bruit is appreciated.,213,MedBullets df_op4 Q214,D,A right-sided carotid bruit is appreciated.,11,11
