Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 27-year-old man presents to his primary care physician for exposure to toxic materials.,0,4,39.00420838723411,A 27-year-old man presents to his primary care physician for exposure to toxic materials.,192,MedBullets df_op4 Q193,D,He further states that he knows they have been trying to break into his house and steal his things.,4,4
The patient states that when he left for work this morning he was certain that he had closed the door to his pantry.,1,7,12.098340859304823,The patient states that when he left for work this morning he was certain that he had closed the door to his pantry.,192,MedBullets df_op4 Q193,D,"His temperature is 98.6°F (37°C), blood pressure is 115/71 mmHg, pulse is 72/min, and respirations are 12/min.",7,7
"Upon returning home, he saw that the door to his pantry was wide open.",2,8,11.405097540467978,"Upon returning home, he saw that the door to his pantry was wide open.",192,MedBullets df_op4 Q193,D,"The physician performs a physical exam and tells the patient that he thinks there is nothing to be concerned about, but that he should call him or come into the office if he experiences any symptoms.",8,8
The patient is certain that his neighbors have been tampering with his food and potentially poisoned him.,3,1,51.81265353408902,The patient is certain that his neighbors have been tampering with his food and potentially poisoned him.,192,MedBullets df_op4 Q193,D,The patient states that when he left for work this morning he was certain that he had closed the door to his pantry.,1,1
He further states that he knows they have been trying to break into his house and steal his things.,4,3,43.01335895862406,He further states that he knows they have been trying to break into his house and steal his things.,192,MedBullets df_op4 Q193,D,The patient is certain that his neighbors have been tampering with his food and potentially poisoned him.,3,3
He has tried multiple times to get them evicted from the building to no avail.,5,9,5.373679520278944,He has tried multiple times to get them evicted from the building to no avail.,192,MedBullets df_op4 Q193,D,The patient is outraged at this news and requests a competent doctor who is not colluding with his enemies.,9,9
It is for this reason that he is certain that they are trying to get their revenge upon him.,6,10,3.9347328268139137,It is for this reason that he is certain that they are trying to get their revenge upon him.,192,MedBullets df_op4 Q193,D,"He storms out of the office angrily, stating that he deserves the best in medical care.",10,10
"His temperature is 98.6°F (37°C), blood pressure is 115/71 mmHg, pulse is 72/min, and respirations are 12/min.",7,2,50.56525539860408,"His temperature is 98.6°F (37°C), blood pressure is 115/71 mmHg, pulse is 72/min, and respirations are 12/min.",192,MedBullets df_op4 Q193,D,"Upon returning home, he saw that the door to his pantry was wide open.",2,2
"The physician performs a physical exam and tells the patient that he thinks there is nothing to be concerned about, but that he should call him or come into the office if he experiences any symptoms.",8,5,22.12179186773224,"The physician performs a physical exam and tells the patient that he thinks there is nothing to be concerned about, but that he should call him or come into the office if he experiences any symptoms.",192,MedBullets df_op4 Q193,D,He has tried multiple times to get them evicted from the building to no avail.,5,5
The patient is outraged at this news and requests a competent doctor who is not colluding with his enemies.,9,0,67.02522754590781,The patient is outraged at this news and requests a competent doctor who is not colluding with his enemies.,192,MedBullets df_op4 Q193,D,A 27-year-old man presents to his primary care physician for exposure to toxic materials.,0,0
"He storms out of the office angrily, stating that he deserves the best in medical care.",10,6,20.44936415481854,"He storms out of the office angrily, stating that he deserves the best in medical care.",192,MedBullets df_op4 Q193,D,It is for this reason that he is certain that they are trying to get their revenge upon him.,6,6
