Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
"A 68-year-old man presents to the emergency department with right ear pain that he developed 4 days prior, and it has progressively worsened.",0,1.0,41.44204665248191,"A 68-year-old man presents to the emergency department with right ear pain that he developed 4 days prior, and it has progressively worsened.",118.0,MedBullets df_op4 Q119,,The pain is worse at night.,1.0,1.0
The pain is worse at night.,1,9.0,-0.0,The pain is worse at night.,118.0,MedBullets df_op4 Q119,,Granulation tissue and purulent drainage are noted in the external auditory canal.,9.0,9.0
He has associated fever and chills.,2,8.0,0.0,He has associated fever and chills.,118.0,MedBullets df_op4 Q119,,Examination of the external ear reveals findings shown in Figure A.,8.0,8.0
"This morning, he awoke with purulent, foul-smelling discharge on his pillow.",3,7.0,-0.0,"This morning, he awoke with purulent, foul-smelling discharge on his pillow.",118.0,MedBullets df_op4 Q119,,The patient is toxic in appearance and in mild distress due to pain.,7.0,7.0
He has a history of type II diabetes mellitus and hypertension.,4,6.0,0.0,He has a history of type II diabetes mellitus and hypertension.,118.0,MedBullets df_op4 Q119,,"His temperature is 102.2°F (39.0°C), blood pressure is 130/87 mmHg, pulse is 110/min, and respirations are 16/min.",6.0,6.0
"He takes metformin, insulin, and lisinopril.",5,2.0,10.295458004590984,"He takes metformin, insulin, and lisinopril.",118.0,MedBullets df_op4 Q119,,He has associated fever and chills.,2.0,2.0
"His temperature is 102.2°F (39.0°C), blood pressure is 130/87 mmHg, pulse is 110/min, and respirations are 16/min.",6,4.0,8.860764038429746,"His temperature is 102.2°F (39.0°C), blood pressure is 130/87 mmHg, pulse is 110/min, and respirations are 16/min.",118.0,MedBullets df_op4 Q119,,He has a history of type II diabetes mellitus and hypertension.,4.0,4.0
The patient is toxic in appearance and in mild distress due to pain.,7,3.0,9.570158931245611,The patient is toxic in appearance and in mild distress due to pain.,118.0,MedBullets df_op4 Q119,,"This morning, he awoke with purulent, foul-smelling discharge on his pillow.",3.0,3.0
Examination of the external ear reveals findings shown in Figure A.,8,,,,,,,,,
Granulation tissue and purulent drainage are noted in the external auditory canal.,9,,,,,,,,,
Physical exam is otherwise unremarkable.,10,5.0,-0.0,Physical exam is otherwise unremarkable.,118.0,MedBullets df_op4 Q119,,"He takes metformin, insulin, and lisinopril.",5.0,5.0
