Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 23-year-old woman presents to the emergency department with severe abdominal pain.,0,11,3.479749862776748,A 23-year-old woman presents to the emergency department with severe abdominal pain.,210,MedBullets df_op4 Q211,D,A urinary ß-hCG has been ordered.,11,11
"The pain has been dull and progressive, but became suddenly worse while she was exercising.",1,8,31.1435255760031,"The pain has been dull and progressive, but became suddenly worse while she was exercising.",210,MedBullets df_op4 Q211,D,"On physical exam, you note an athletic young woman with burly shoulders, a thick neck, and acne on her forehead and back.",8,8
"Her medical history is notable for depression, anxiety, and gonococcal urethritis that was appropriately treated.",2,3,66.07892227172852,"Her medical history is notable for depression, anxiety, and gonococcal urethritis that was appropriately treated.",210,MedBullets df_op4 Q211,D,She is sexually active and does not use condoms.,3,3
She is sexually active and does not use condoms.,3,10,17.67743516184352,She is sexually active and does not use condoms.,210,MedBullets df_op4 Q211,D,Intravenous fluids are started and labs are sent.,10,10
She admits to drinking at least 5 standard alcoholic drinks a day.,4,9,21.52546969547226,She admits to drinking at least 5 standard alcoholic drinks a day.,210,MedBullets df_op4 Q211,D,On abdominal exam you note diffuse tenderness with 10/10 pain upon palpation of the right upper quadrant.,9,9
The patient also recently lost a large amount of weight for a fitness show she planned on entering.,5,6,34.47664259681384,The patient also recently lost a large amount of weight for a fitness show she planned on entering.,210,MedBullets df_op4 Q211,D,"The patient's current medications include oral contraceptive pills, fluoxetine, alprazolam, ibuprofen, acetaminophen, and folate.",6,6
"The patient's current medications include oral contraceptive pills, fluoxetine, alprazolam, ibuprofen, acetaminophen, and folate.",6,1,78.26877258030036,"The patient's current medications include oral contraceptive pills, fluoxetine, alprazolam, ibuprofen, acetaminophen, and folate.",210,MedBullets df_op4 Q211,D,"The pain has been dull and progressive, but became suddenly worse while she was exercising.",1,1
"Her temperature is 99.5°F (37.5°C), blood pressure is 80/40 mmHg, pulse is 110/minute, and respirations are 15/minute with an oxygen saturation of 96% on room air.",7,0,86.37870542701559,"Her temperature is 99.5°F (37.5°C), blood pressure is 80/40 mmHg, pulse is 110/minute, and respirations are 15/minute with an oxygen saturation of 96% on room air.",210,MedBullets df_op4 Q211,D,A 23-year-old woman presents to the emergency department with severe abdominal pain.,0,0
"On physical exam, you note an athletic young woman with burly shoulders, a thick neck, and acne on her forehead and back.",8,2,78.09656776448503,"On physical exam, you note an athletic young woman with burly shoulders, a thick neck, and acne on her forehead and back.",210,MedBullets df_op4 Q211,D,"Her medical history is notable for depression, anxiety, and gonococcal urethritis that was appropriately treated.",2,2
On abdominal exam you note diffuse tenderness with 10/10 pain upon palpation of the right upper quadrant.,9,4,42.08521368615285,On abdominal exam you note diffuse tenderness with 10/10 pain upon palpation of the right upper quadrant.,210,MedBullets df_op4 Q211,D,She admits to drinking at least 5 standard alcoholic drinks a day.,4,4
Intravenous fluids are started and labs are sent.,10,5,39.91433459743359,Intravenous fluids are started and labs are sent.,210,MedBullets df_op4 Q211,D,The patient also recently lost a large amount of weight for a fitness show she planned on entering.,5,5
A urinary ß-hCG has been ordered.,11,7,33.005515767839746,A urinary ß-hCG has been ordered.,210,MedBullets df_op4 Q211,D,"Her temperature is 99.5°F (37.5°C), blood pressure is 80/40 mmHg, pulse is 110/minute, and respirations are 15/minute with an oxygen saturation of 96% on room air.",7,7
