Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 7-year-old boy presents to the emergency department after an episode of jerking his extremities followed by confusion.,0,2,83.56897969849763,A 7-year-old boy presents to the emergency department after an episode of jerking his extremities followed by confusion.,276,MedBullets df_op4 Q277,A,"She has taken him to a free health clinic to have him seen by a doctor who prescribed medication; however, she has been unable to fill the prescription.",2,2
"This has happened in the past, but his mother thought he was fabricating his symptoms.",1,4,38.64552000029491,"This has happened in the past, but his mother thought he was fabricating his symptoms.",276,MedBullets df_op4 Q277,A,The mother states this episode lasted about 3 minutes and involved full-body jerking.,4,4
"She has taken him to a free health clinic to have him seen by a doctor who prescribed medication; however, she has been unable to fill the prescription.",2,0,108.0821325480938,"She has taken him to a free health clinic to have him seen by a doctor who prescribed medication; however, she has been unable to fill the prescription.",276,MedBullets df_op4 Q277,A,A 7-year-old boy presents to the emergency department after an episode of jerking his extremities followed by confusion.,0,0
He has had an MRI of the brain with no acute findings in the past.,3,9,6.942549146340089,He has had an MRI of the brain with no acute findings in the past.,276,MedBullets df_op4 Q277,A,The patient is protecting his airway but is unable to answer questions.,9,9
The mother states this episode lasted about 3 minutes and involved full-body jerking.,4,3,39.08660173177918,The mother states this episode lasted about 3 minutes and involved full-body jerking.,276,MedBullets df_op4 Q277,A,He has had an MRI of the brain with no acute findings in the past.,3,3
"After the episode, the child was non-responsive but was breathing on his own.",5,7,33.789244590448334,"After the episode, the child was non-responsive but was breathing on his own.",276,MedBullets df_op4 Q277,A,He is otherwise healthy and has no medical problems or recent illness and is up to date on his vaccinations.,7,7
The child has a history of migraine headaches with aura that resolve with ibuprofen.,6,5,37.15108844756831,The child has a history of migraine headaches with aura that resolve with ibuprofen.,276,MedBullets df_op4 Q277,A,"After the episode, the child was non-responsive but was breathing on his own.",5,5
He is otherwise healthy and has no medical problems or recent illness and is up to date on his vaccinations.,7,10,6.259277273651959,He is otherwise healthy and has no medical problems or recent illness and is up to date on his vaccinations.,276,MedBullets df_op4 Q277,A,He is able to move the right upper and lower extremity.,10,10
"His temperature is 97.6°F (36.4°C), blood pressure is 100/64 mmHg, pulse is 90/min, respirations are 12/min, and oxygen saturation is 99% on room air.",8,12,0.0,"His temperature is 97.6°F (36.4°C), blood pressure is 100/64 mmHg, pulse is 90/min, respirations are 12/min, and oxygen saturation is 99% on room air.",276,MedBullets df_op4 Q277,A,The mother notes that this is similar to his past episodes.,12,12
The patient is protecting his airway but is unable to answer questions.,9,6,34.61445277141284,The patient is protecting his airway but is unable to answer questions.,276,MedBullets df_op4 Q277,A,The child has a history of migraine headaches with aura that resolve with ibuprofen.,6,6
He is able to move the right upper and lower extremity.,10,8,22.706143935919684,He is able to move the right upper and lower extremity.,276,MedBullets df_op4 Q277,A,"His temperature is 97.6°F (36.4°C), blood pressure is 100/64 mmHg, pulse is 90/min, respirations are 12/min, and oxygen saturation is 99% on room air.",8,8
"He initially is unable to move his left upper and lower extremity and has a left facial droop; however, after a few minutes, he has 4/5 strength in the affected side with resolution of his facial weakness.",11,1,99.74174827234788,"He initially is unable to move his left upper and lower extremity and has a left facial droop; however, after a few minutes, he has 4/5 strength in the affected side with resolution of his facial weakness.",276,MedBullets df_op4 Q277,A,"This has happened in the past, but his mother thought he was fabricating his symptoms.",1,1
The mother notes that this is similar to his past episodes.,12,11,3.844269357756423,The mother notes that this is similar to his past episodes.,276,MedBullets df_op4 Q277,A,"He initially is unable to move his left upper and lower extremity and has a left facial droop; however, after a few minutes, he has 4/5 strength in the affected side with resolution of his facial weakness.",11,11
