Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 32-year-old woman presents to her primary care provider with pelvic pain.,0,4,25.251371384370216,A 32-year-old woman presents to her primary care provider with pelvic pain.,178,MedBullets df_op4 Q179,,"The patient has never been pregnant and previously used a copper intrauterine device (IUD) for contraception, but she had the IUD removed 1 year ago because it worsened her menorrhagia.",4,4
"She reports that for the last several years, she has had chronic pain that is worse just before her menstrual period.",1,9,9.462101027759289,"She reports that for the last several years, she has had chronic pain that is worse just before her menstrual period.",178,MedBullets df_op4 Q179,,The patient has pain with lateral displacement of the cervix on pelvic exam.,9,9
"Over the past 2 months, she has also had worsening pain during intercourse.",2,7,15.719834178686142,"Over the past 2 months, she has also had worsening pain during intercourse.",178,MedBullets df_op4 Q179,,Her medical history is otherwise unremarkable.,7,7
"She denies dysuria, vaginal discharge, or vaginal pruritus.",3,1,44.34066256023661,"She denies dysuria, vaginal discharge, or vaginal pruritus.",178,MedBullets df_op4 Q179,,"She reports that for the last several years, she has had chronic pain that is worse just before her menstrual period.",1,1
"The patient has never been pregnant and previously used a copper intrauterine device (IUD) for contraception, but she had the IUD removed 1 year ago because it worsened her menorrhagia.",4,0,59.27134031783338,"The patient has never been pregnant and previously used a copper intrauterine device (IUD) for contraception, but she had the IUD removed 1 year ago because it worsened her menorrhagia.",178,MedBullets df_op4 Q179,,A 32-year-old woman presents to her primary care provider with pelvic pain.,0,0
She has now been using combined oral contraceptive pills (OCPs) for nearly 1 year.,5,3,30.03787302616136,She has now been using combined oral contraceptive pills (OCPs) for nearly 1 year.,178,MedBullets df_op4 Q179,,"She denies dysuria, vaginal discharge, or vaginal pruritus.",3,3
The patient reports improvement in her menorrhagia on the OCPs but denies any improvement in her pain.,6,8,10.837164302353472,The patient reports improvement in her menorrhagia on the OCPs but denies any improvement in her pain.,178,MedBullets df_op4 Q179,,"Her temperature is 98.0°F (36.7°C), blood pressure is 124/73 mmHg, pulse is 68/min, and respirations are 12/min.",8,8
Her medical history is otherwise unremarkable.,7,10,0.0,Her medical history is otherwise unremarkable.,178,MedBullets df_op4 Q179,,"A pelvic ultrasound shows no abnormalities, and a urine pregnancy test is negative.",10,10
"Her temperature is 98.0°F (36.7°C), blood pressure is 124/73 mmHg, pulse is 68/min, and respirations are 12/min.",8,6,21.16257509694509,"Her temperature is 98.0°F (36.7°C), blood pressure is 124/73 mmHg, pulse is 68/min, and respirations are 12/min.",178,MedBullets df_op4 Q179,,The patient reports improvement in her menorrhagia on the OCPs but denies any improvement in her pain.,6,6
The patient has pain with lateral displacement of the cervix on pelvic exam.,9,2,38.65935101082584,The patient has pain with lateral displacement of the cervix on pelvic exam.,178,MedBullets df_op4 Q179,,"Over the past 2 months, she has also had worsening pain during intercourse.",2,2
"A pelvic ultrasound shows no abnormalities, and a urine pregnancy test is negative.",10,5,22.25253325551068,"A pelvic ultrasound shows no abnormalities, and a urine pregnancy test is negative.",178,MedBullets df_op4 Q179,,She has now been using combined oral contraceptive pills (OCPs) for nearly 1 year.,5,5
