Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 47-year-old man presents to the emergency department with a headache.,0,12.0,0.0,A 47-year-old man presents to the emergency department with a headache.,190.0,MedBullets df_op4 Q191,,,,
"He suddenly developed a throbbing, bitemporal headache about 5 hours ago ""out of nowhere."" He has a history of migraine headaches, but he feels that this headache is significantly more painful than his typical migraines.",1,,,,,,,,,
The patient took his prescribed sumatriptan with no relief of his symptoms.,2,11.0,0.0,The patient took his prescribed sumatriptan with no relief of his symptoms.,190.0,MedBullets df_op4 Q191,,A head CT is performed and can be seen in Figure A.,11.0,11.0
He also endorses nausea and he reports that he vomited once before arrival in the emergency department.,3,9.0,0.0,He also endorses nausea and he reports that he vomited once before arrival in the emergency department.,190.0,MedBullets df_op4 Q191,,"On physical exam, he appears to be in moderate distress and has pain with neck flexion.",9.0,9.0
The patient denies any recent trauma to the head.,4,10.0,0.0,The patient denies any recent trauma to the head.,190.0,MedBullets df_op4 Q191,,He has no focal neurologic deficits.,10.0,10.0
His medical history is significant for migraines and hypertension.,5,8.0,0.0,His medical history is significant for migraines and hypertension.,190.0,MedBullets df_op4 Q191,,"His temperature is 98.6°F (37°C), blood pressure is 147/91 mmHg, pulse is 62/min, and respirations are 12/min.",8.0,8.0
He has a 20-pack-year smoking history and a history of cocaine use.,6,7.0,0.0,He has a 20-pack-year smoking history and a history of cocaine use.,190.0,MedBullets df_op4 Q191,,He drinks 5-6 beers per week.,7.0,7.0
He drinks 5-6 beers per week.,7,5.0,0.0,He drinks 5-6 beers per week.,190.0,MedBullets df_op4 Q191,,His medical history is significant for migraines and hypertension.,5.0,5.0
"His temperature is 98.6°F (37°C), blood pressure is 147/91 mmHg, pulse is 62/min, and respirations are 12/min.",8,0.0,51.83348107155977,"His temperature is 98.6°F (37°C), blood pressure is 147/91 mmHg, pulse is 62/min, and respirations are 12/min.",190.0,MedBullets df_op4 Q191,,A 47-year-old man presents to the emergency department with a headache.,0.0,0.0
"On physical exam, he appears to be in moderate distress and has pain with neck flexion.",9,3.0,5.400896872939094,"On physical exam, he appears to be in moderate distress and has pain with neck flexion.",190.0,MedBullets df_op4 Q191,,He also endorses nausea and he reports that he vomited once before arrival in the emergency department.,3.0,3.0
He has no focal neurologic deficits.,10,6.0,0.0,He has no focal neurologic deficits.,190.0,MedBullets df_op4 Q191,,He has a 20-pack-year smoking history and a history of cocaine use.,6.0,6.0
A head CT is performed and can be seen in Figure A.,11,4.0,0.0,A head CT is performed and can be seen in Figure A.,190.0,MedBullets df_op4 Q191,,The patient denies any recent trauma to the head.,4.0,4.0
