Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
"A 72-year-old man with a history of type 2 diabetes mellitus, hypertension, and hyperlipidemia presents to his primary care provider for concerns about his cognitive decline.",0,3,66.96447324509651,"A 72-year-old man with a history of type 2 diabetes mellitus, hypertension, and hyperlipidemia presents to his primary care provider for concerns about his cognitive decline.",220,MedBullets df_op4 Q221,A,He needs reminders from his wife about daily tasks to complete.,3,3
"His wife has noticed that he has a worsening ability to organize, plan, and exhibit impulse control over the last month.",1,4,59.36749210719274,"His wife has noticed that he has a worsening ability to organize, plan, and exhibit impulse control over the last month.",220,MedBullets df_op4 Q221,A,"He enjoys spending time with his spouse, playing cards with his friends, and taking daily walks around his neighborhood.",4,4
"The patient states that he is able to complete his activities of daily living without assistance, but has some weakness of his left upper and lower extremities that began 3 months prior.",2,0,94.9627520442009,"The patient states that he is able to complete his activities of daily living without assistance, but has some weakness of his left upper and lower extremities that began 3 months prior.",220,MedBullets df_op4 Q221,A,"A 72-year-old man with a history of type 2 diabetes mellitus, hypertension, and hyperlipidemia presents to his primary care provider for concerns about his cognitive decline.",0,0
He needs reminders from his wife about daily tasks to complete.,3,10,-0.0,He needs reminders from his wife about daily tasks to complete.,220,MedBullets df_op4 Q221,A,A magnetic resonance imaging study of the brain is shown in Figure A.,10,10
"He enjoys spending time with his spouse, playing cards with his friends, and taking daily walks around his neighborhood.",4,9,0.0,"He enjoys spending time with his spouse, playing cards with his friends, and taking daily walks around his neighborhood.",220,MedBullets df_op4 Q221,A,He is able to appropriately draw a clock.,9,9
"His temperature is 98.2°F (36.8°C), blood pressure is 149/87 mmHg, pulse is 87/min, and respirations are 12/min.",5,5,40.70805132707196,"His temperature is 98.2°F (36.8°C), blood pressure is 149/87 mmHg, pulse is 87/min, and respirations are 12/min.",220,MedBullets df_op4 Q221,A,"His temperature is 98.2°F (36.8°C), blood pressure is 149/87 mmHg, pulse is 87/min, and respirations are 12/min.",5,5
"Physical exam reveals an elderly man who is oriented to person, place, and time.",6,6,38.74036815974565,"Physical exam reveals an elderly man who is oriented to person, place, and time.",220,MedBullets df_op4 Q221,A,"Physical exam reveals an elderly man who is oriented to person, place, and time.",6,6
He has 4/5 left-sided weakness of the upper and lower extremities and associated pronator drift of the left upper extremity.,7,1,94.75133428967492,He has 4/5 left-sided weakness of the upper and lower extremities and associated pronator drift of the left upper extremity.,220,MedBullets df_op4 Q221,A,"His wife has noticed that he has a worsening ability to organize, plan, and exhibit impulse control over the last month.",1,1
A mini-mental status exam reveals he is able to remember 2 out of 3 words after 4 minutes.,8,2,78.87508744729588,A mini-mental status exam reveals he is able to remember 2 out of 3 words after 4 minutes.,220,MedBullets df_op4 Q221,A,"The patient states that he is able to complete his activities of daily living without assistance, but has some weakness of his left upper and lower extremities that began 3 months prior.",2,2
He is able to appropriately draw a clock.,9,8,-0.0,He is able to appropriately draw a clock.,220,MedBullets df_op4 Q221,A,A mini-mental status exam reveals he is able to remember 2 out of 3 words after 4 minutes.,8,8
A magnetic resonance imaging study of the brain is shown in Figure A.,10,7,35.598668425484625,A magnetic resonance imaging study of the brain is shown in Figure A.,220,MedBullets df_op4 Q221,A,He has 4/5 left-sided weakness of the upper and lower extremities and associated pronator drift of the left upper extremity.,7,7
