Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 57-year-old man presents to the emergency department for weight loss and abdominal pain.,0,5,33.32974845119581,A 57-year-old man presents to the emergency department for weight loss and abdominal pain.,99,MedBullets df_op4 Q100,D,"His temperature is 99.5°F (37.5°C), blood pressure is 100/58 mmHg, pulse is 100/min, respirations are 17/min, and oxygen saturation is 98% on room air.",5,5
The patient has felt steadily more fatigued over the past month and has lost 22 pounds without effort.,1,3,39.5332116376513,The patient has felt steadily more fatigued over the past month and has lost 22 pounds without effort.,99,MedBullets df_op4 Q100,D,The patient has no significant medical history.,3,3
"Today, he fainted prompting his presentation.",2,9,0.920034557580948,"Today, he fainted prompting his presentation.",99,MedBullets df_op4 Q100,D,The patient is informed of his diagnosis of metastatic colon cancer.,9,9
The patient has no significant medical history.,3,11,-0.0,The patient has no significant medical history.,99,MedBullets df_op4 Q100,D,He demonstrates his likely mortality outcome which he calculated using the results of a large multi-center study.,11,11
He does have a 33-pack-year smoking history and drinks 4 to 5 alcoholic drinks per day.,4,4,38.88894719963642,He does have a 33-pack-year smoking history and drinks 4 to 5 alcoholic drinks per day.,99,MedBullets df_op4 Q100,D,He does have a 33-pack-year smoking history and drinks 4 to 5 alcoholic drinks per day.,4,4
"His temperature is 99.5°F (37.5°C), blood pressure is 100/58 mmHg, pulse is 100/min, respirations are 17/min, and oxygen saturation is 98% on room air.",5,1,69.73216267931878,"His temperature is 99.5°F (37.5°C), blood pressure is 100/58 mmHg, pulse is 100/min, respirations are 17/min, and oxygen saturation is 98% on room air.",99,MedBullets df_op4 Q100,D,The patient has felt steadily more fatigued over the past month and has lost 22 pounds without effort.,1,1
The patient is very thin and appears pale.,6,8,4.659602335221824,The patient is very thin and appears pale.,99,MedBullets df_op4 Q100,D,A CT scan of the abdomen is performed demonstrating a mass in the colon with multiple metastatic lesions scattered throughout the abdomen.,8,8
Stool fecal occult blood testing is positive.,7,10,-0.0,Stool fecal occult blood testing is positive.,99,MedBullets df_op4 Q100,D,"When the patient conveys the information to his family, he focuses his efforts on discussing the current literature in the field and the novel therapies that have been invented.",10,10
A CT scan of the abdomen is performed demonstrating a mass in the colon with multiple metastatic lesions scattered throughout the abdomen.,8,6,31.916558165335577,A CT scan of the abdomen is performed demonstrating a mass in the colon with multiple metastatic lesions scattered throughout the abdomen.,99,MedBullets df_op4 Q100,D,The patient is very thin and appears pale.,6,6
The patient is informed of his diagnosis of metastatic colon cancer.,9,7,14.34279846398952,The patient is informed of his diagnosis of metastatic colon cancer.,99,MedBullets df_op4 Q100,D,Stool fecal occult blood testing is positive.,7,7
"When the patient conveys the information to his family, he focuses his efforts on discussing the current literature in the field and the novel therapies that have been invented.",10,0,80.40110239009466,"When the patient conveys the information to his family, he focuses his efforts on discussing the current literature in the field and the novel therapies that have been invented.",99,MedBullets df_op4 Q100,D,A 57-year-old man presents to the emergency department for weight loss and abdominal pain.,0,0
He demonstrates his likely mortality outcome which he calculated using the results of a large multi-center study.,11,2,47.11786483708123,He demonstrates his likely mortality outcome which he calculated using the results of a large multi-center study.,99,MedBullets df_op4 Q100,D,"Today, he fainted prompting his presentation.",2,2
