Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 69-year-old man presents to his primary care physician for a general checkup.,0,12,0.0,A 69-year-old man presents to his primary care physician for a general checkup.,157,MedBullets df_op4 Q158,,He denies feeling fatigued or tired currently.,12,12
Overall he is doing well.,1,11,0.0,Overall he is doing well.,157,MedBullets df_op4 Q158,,The patient is muscular and has a healthy weight with a pleasant demeanor.,11,11
"Since he retired, he has been working on projects at home and taking time to exercise every day.",2,10,0.0,"Since he retired, he has been working on projects at home and taking time to exercise every day.",157,MedBullets df_op4 Q158,,His neurological exam is within normal limits.,10,10
He eats a balanced diet and has been spending time with his wife every evening.,3,9,0.0,He eats a balanced diet and has been spending time with his wife every evening.,157,MedBullets df_op4 Q158,,"His temperature is 98.6°F (37°C), blood pressure is 131/85 mmHg, pulse is 71/min, and respirations are 12/min.",9,9
"Despite this, the patient claims that he feels less well-rested when he wakes up in the morning.",4,8,0.0,"Despite this, the patient claims that he feels less well-rested when he wakes up in the morning.",157,MedBullets df_op4 Q158,,His medical history is significant for hypertension and diabetes for which he takes lisinopril and metformin.,8,8
The patient states that he used to sleep 9 hours a night in his youth and felt excellent.,5,7,0.0,The patient states that he used to sleep 9 hours a night in his youth and felt excellent.,157,MedBullets df_op4 Q158,,The patient’s wife states that he seems to sleep peacefully.,7,7
Now he sleeps 7 hours a night and doesn’t feel as well rested as he used to.,6,6,0.0,Now he sleeps 7 hours a night and doesn’t feel as well rested as he used to.,157,MedBullets df_op4 Q158,,Now he sleeps 7 hours a night and doesn’t feel as well rested as he used to.,6,6
The patient’s wife states that he seems to sleep peacefully.,7,5,0.0,The patient’s wife states that he seems to sleep peacefully.,157,MedBullets df_op4 Q158,,The patient states that he used to sleep 9 hours a night in his youth and felt excellent.,5,5
His medical history is significant for hypertension and diabetes for which he takes lisinopril and metformin.,8,0,12.709345691370324,His medical history is significant for hypertension and diabetes for which he takes lisinopril and metformin.,157,MedBullets df_op4 Q158,,A 69-year-old man presents to his primary care physician for a general checkup.,0,0
"His temperature is 98.6°F (37°C), blood pressure is 131/85 mmHg, pulse is 71/min, and respirations are 12/min.",9,4,0.0,"His temperature is 98.6°F (37°C), blood pressure is 131/85 mmHg, pulse is 71/min, and respirations are 12/min.",157,MedBullets df_op4 Q158,,"Despite this, the patient claims that he feels less well-rested when he wakes up in the morning.",4,4
His neurological exam is within normal limits.,10,3,-0.0,His neurological exam is within normal limits.,157,MedBullets df_op4 Q158,,He eats a balanced diet and has been spending time with his wife every evening.,3,3
The patient is muscular and has a healthy weight with a pleasant demeanor.,11,1,1.9491750921374336,The patient is muscular and has a healthy weight with a pleasant demeanor.,157,MedBullets df_op4 Q158,,Overall he is doing well.,1,1
He denies feeling fatigued or tired currently.,12,2,0.0,He denies feeling fatigued or tired currently.,157,MedBullets df_op4 Q158,,"Since he retired, he has been working on projects at home and taking time to exercise every day.",2,2
