Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 3-day-old boy is evaluated in the hospital nursery for the delayed passage of meconium.,0,1,54.39188480942118,A 3-day-old boy is evaluated in the hospital nursery for the delayed passage of meconium.,115,MedBullets df_op4 Q116,A,"The patient is breastfed, has been feeding well every 2 hours, and is urinating over 8 times per day.",1,1
"The patient is breastfed, has been feeding well every 2 hours, and is urinating over 8 times per day.",1,0,57.112963693585904,"The patient is breastfed, has been feeding well every 2 hours, and is urinating over 8 times per day.",115,MedBullets df_op4 Q116,A,A 3-day-old boy is evaluated in the hospital nursery for the delayed passage of meconium.,0,0
He was born at 35 weeks gestation to a 27-year-old G4P4 mother.,2,4,12.29609775915742,He was born at 35 weeks gestation to a 27-year-old G4P4 mother.,115,MedBullets df_op4 Q116,A,The pregnancy was uncomplicated until the patient’s mother had a spontaneous rupture of membranes at 35 weeks of gestation.,4,4
The patient is of Ashkenazi Jewish descent and the patient’s parents refused all prenatal genetic testing.,3,9,0.0,The patient is of Ashkenazi Jewish descent and the patient’s parents refused all prenatal genetic testing.,115,MedBullets df_op4 Q116,A,Bowel sounds are absent.,9,9
The pregnancy was uncomplicated until the patient’s mother had a spontaneous rupture of membranes at 35 weeks of gestation.,4,2,28.09483966221504,The pregnancy was uncomplicated until the patient’s mother had a spontaneous rupture of membranes at 35 weeks of gestation.,115,MedBullets df_op4 Q116,A,He was born at 35 weeks gestation to a 27-year-old G4P4 mother.,2,2
The patient’s 3 older siblings are all healthy.,5,8,0.0,The patient’s 3 older siblings are all healthy.,115,MedBullets df_op4 Q116,A,"He has no dysmorphic features, and his abdomen is distended and non-tender.",8,8
"The patient’s temperature is 98.2°F (36.8°C), blood pressure is 48/32 mmHg, pulse is 164/min, and respirations are 48/min.",6,3,14.518791763733864,"The patient’s temperature is 98.2°F (36.8°C), blood pressure is 48/32 mmHg, pulse is 164/min, and respirations are 48/min.",115,MedBullets df_op4 Q116,A,The patient is of Ashkenazi Jewish descent and the patient’s parents refused all prenatal genetic testing.,3,3
"On physical exam, he appears to be in moderate distress.",7,7,-0.0,"On physical exam, he appears to be in moderate distress.",115,MedBullets df_op4 Q116,A,"On physical exam, he appears to be in moderate distress.",7,7
"He has no dysmorphic features, and his abdomen is distended and non-tender.",8,5,8.852438714853559,"He has no dysmorphic features, and his abdomen is distended and non-tender.",115,MedBullets df_op4 Q116,A,The patient’s 3 older siblings are all healthy.,5,5
Bowel sounds are absent.,9,6,-0.0,Bowel sounds are absent.,115,MedBullets df_op4 Q116,A,"The patient’s temperature is 98.2°F (36.8°C), blood pressure is 48/32 mmHg, pulse is 164/min, and respirations are 48/min.",6,6
