Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
An 18-year-old man presents to his primary care provider with his parents for a sports physical.,0,11,0.0,An 18-year-old man presents to his primary care provider with his parents for a sports physical.,165,MedBullets df_op4 Q166,C,His testes are small and firm.,11,11
He was last seen in the clinic several months ago when he was diagnosed with attention deficit hyperactivity disorder (ADHD).,1,10,0.0,He was last seen in the clinic several months ago when he was diagnosed with attention deficit hyperactivity disorder (ADHD).,165,MedBullets df_op4 Q166,C,The patient has sparse facial hair and a moderate amount of coarse pubic hair that extends across the pubis and spares the medial thighs.,10,10
He was started on methylphenidate at that time and the patient now reports improvement in his ability to concentrate in school and at home.,2,1,34.90037850663066,He was started on methylphenidate at that time and the patient now reports improvement in his ability to concentrate in school and at home.,165,MedBullets df_op4 Q166,C,He was last seen in the clinic several months ago when he was diagnosed with attention deficit hyperactivity disorder (ADHD).,1,1
He hopes to play baseball in college and has begun lifting weights daily in preparation for baseball season.,3,0,41.16868680553534,He hopes to play baseball in college and has begun lifting weights daily in preparation for baseball season.,165,MedBullets df_op4 Q166,C,An 18-year-old man presents to his primary care provider with his parents for a sports physical.,0,0
The patient has a healthy diet to fuel his exercise regimen.,4,8,0.0,The patient has a healthy diet to fuel his exercise regimen.,165,MedBullets df_op4 Q166,C,He has no dysmorphic features.,8,8
His parents have no concerns and are pleased with the recent improvement in his grades.,5,9,0.0,His parents have no concerns and are pleased with the recent improvement in his grades.,165,MedBullets df_op4 Q166,C,His chest has a normal appearance other than mild gynecomastia.,9,9
"His temperature is 98.6°F (37°C), blood pressure is 115/71 mmHg, pulse is 72/min, and respirations are 12/min.",6,4,11.418414915470144,"His temperature is 98.6°F (37°C), blood pressure is 115/71 mmHg, pulse is 72/min, and respirations are 12/min.",165,MedBullets df_op4 Q166,C,The patient has a healthy diet to fuel his exercise regimen.,4,4
"On physical exam, the patient has tall stature with average muscle mass for his age.",7,5,6.695283629131829,"On physical exam, the patient has tall stature with average muscle mass for his age.",165,MedBullets df_op4 Q166,C,His parents have no concerns and are pleased with the recent improvement in his grades.,5,5
He has no dysmorphic features.,8,6,0.0,He has no dysmorphic features.,165,MedBullets df_op4 Q166,C,"His temperature is 98.6°F (37°C), blood pressure is 115/71 mmHg, pulse is 72/min, and respirations are 12/min.",6,6
His chest has a normal appearance other than mild gynecomastia.,9,3,21.4407163352796,His chest has a normal appearance other than mild gynecomastia.,165,MedBullets df_op4 Q166,C,He hopes to play baseball in college and has begun lifting weights daily in preparation for baseball season.,3,3
The patient has sparse facial hair and a moderate amount of coarse pubic hair that extends across the pubis and spares the medial thighs.,10,2,22.680019865170795,The patient has sparse facial hair and a moderate amount of coarse pubic hair that extends across the pubis and spares the medial thighs.,165,MedBullets df_op4 Q166,C,He was started on methylphenidate at that time and the patient now reports improvement in his ability to concentrate in school and at home.,2,2
His testes are small and firm.,11,7,0.0,His testes are small and firm.,165,MedBullets df_op4 Q166,C,"On physical exam, the patient has tall stature with average muscle mass for his age.",7,7
