Sentence_x,sentence_ID,Original_Position,Score,Source,row_index,QA_ID,Extracted_Answer,Sentence_y,sentence_ID_x,sentence_ID_y
A 46-year-old woman presents to her primary care doctor to request a referral to ophthalmology.,0,7,7.667257071252702,A 46-year-old woman presents to her primary care doctor to request a referral to ophthalmology.,125,MedBullets df_op4 Q126,A,She is alert and oriented.,7,7
Her vision has been steadily declining over the past 2 years and she thinks she needs a prescription for glasses.,1,8,0.5526227017785197,Her vision has been steadily declining over the past 2 years and she thinks she needs a prescription for glasses.,125,MedBullets df_op4 Q126,A,"Her pupils are equal, round, and reactive to light, but appear opacified.",8,8
She further complains that her lips and feet feel numb.,2,4,32.06274792551994,She further complains that her lips and feet feel numb.,125,MedBullets df_op4 Q126,A,Her periods are regular.,4,4
Her medical history is notable for medullary thyroid cancer status post total thyroidectomy.,3,3,38.30763220606352,Her medical history is notable for medullary thyroid cancer status post total thyroidectomy.,125,MedBullets df_op4 Q126,A,Her medical history is notable for medullary thyroid cancer status post total thyroidectomy.,3,3
Her periods are regular.,4,11,0.0,Her periods are regular.,125,MedBullets df_op4 Q126,A,The remainder of her physical exam is unremarkable.,11,11
She enjoys a diverse diet and takes levothyroxine.,5,6,20.71371125145305,She enjoys a diverse diet and takes levothyroxine.,125,MedBullets df_op4 Q126,A,"Her blood pressure is 110/70 mmHg, pulse is 80/min, and respirations are 12/min.",6,6
"Her blood pressure is 110/70 mmHg, pulse is 80/min, and respirations are 12/min.",6,2,44.941558026908346,"Her blood pressure is 110/70 mmHg, pulse is 80/min, and respirations are 12/min.",125,MedBullets df_op4 Q126,A,She further complains that her lips and feet feel numb.,2,2
She is alert and oriented.,7,12,-0.0,She is alert and oriented.,125,MedBullets df_op4 Q126,A,Her basic metabolic panel is shown below: Na+: 139 mEq/L Cl-: 100 mEq/L K+: 4.9 mEq/L HCO3-: 25 mEq/L BUN: 10 mg/dL Glucose: 110 mg/dL Creatinine: 0.8 mg/dL Thyroid-stimulating hormone: 1.5 µU/mL Ca2+: 7.0 mEq/L Phosphorus: 6.5 mEq/L Albumin: 3.6 mg/dL The patient's ECG is shown in Figure A.,12,12
"Her pupils are equal, round, and reactive to light, but appear opacified.",8,1,67.27573811916514,"Her pupils are equal, round, and reactive to light, but appear opacified.",125,MedBullets df_op4 Q126,A,Her vision has been steadily declining over the past 2 years and she thinks she needs a prescription for glasses.,1,1
"Extraocular movements are intact, albeit slow.",9,9,-0.0,"Extraocular movements are intact, albeit slow.",125,MedBullets df_op4 Q126,A,"Extraocular movements are intact, albeit slow.",9,9
Her visual acuity is decreased bilaterally.,10,5,23.81738832206651,Her visual acuity is decreased bilaterally.,125,MedBullets df_op4 Q126,A,She enjoys a diverse diet and takes levothyroxine.,5,5
The remainder of her physical exam is unremarkable.,11,10,-0.0,The remainder of her physical exam is unremarkable.,125,MedBullets df_op4 Q126,A,Her visual acuity is decreased bilaterally.,10,10
Her basic metabolic panel is shown below: Na+: 139 mEq/L Cl-: 100 mEq/L K+: 4.9 mEq/L HCO3-: 25 mEq/L BUN: 10 mg/dL Glucose: 110 mg/dL Creatinine: 0.8 mg/dL Thyroid-stimulating hormone: 1.5 µU/mL Ca2+: 7.0 mEq/L Phosphorus: 6.5 mEq/L Albumin: 3.6 mg/dL The patient's ECG is shown in Figure A.,12,0,91.44606936136984,Her basic metabolic panel is shown below: Na+: 139 mEq/L Cl-: 100 mEq/L K+: 4.9 mEq/L HCO3-: 25 mEq/L BUN: 10 mg/dL Glucose: 110 mg/dL Creatinine: 0.8 mg/dL Thyroid-stimulating hormone: 1.5 µU/mL Ca2+: 7.0 mEq/L Phosphorus: 6.5 mEq/L Albumin: 3.6 mg/dL The patient's ECG is shown in Figure A.,125,MedBullets df_op4 Q126,A,A 46-year-old woman presents to her primary care doctor to request a referral to ophthalmology.,0,0
