Score,Source,row_index,QA_ID,Extracted_Answer
117.20787349634203,"The patient urinates 7 times per day and has begun passing 2-3 stools per day that his mother describes as “grainy” and the color of “mustard.” His birth weight was 3670 g (8 lb 1 oz), and his current weight is 3487 (7 lb 11 oz).",142,MedBullets df_op4 Q143,
30.66398955218766,"His temperature is 97.1°F (36.2°C), blood pressure is 57/42 mmHg, pulse is 140/min, and respirations are 38/min.",142,MedBullets df_op4 Q143,
13.328774650401744,"The patient has been exclusively breastfed since birth, and his mother reports that he feeds for 20-30 minutes every 2 hours.",142,MedBullets df_op4 Q143,
0.0,His diaper can be seen in Figure B.,142,MedBullets df_op4 Q143,
0.0,The patient has the physical exam finding seen in Figure A.,142,MedBullets df_op4 Q143,
0.0,"On physical exam, the patient’s anterior fontanelle is soft and flat, and his eyes are moderately icteric.",142,MedBullets df_op4 Q143,
0.0,His abdomen is soft and non-distended.,142,MedBullets df_op4 Q143,
0.0,The patient required no resuscitation at birth and both mother and child were discharged from the hospital at 2 days of life.,142,MedBullets df_op4 Q143,
0.0,The patient was born at 36 weeks gestation to a 26-year-old primigravid mother via cesarean section for cervical incompetence.,142,MedBullets df_op4 Q143,
0.0,A 4-day-old boy presents to the pediatrician with his mother for his 1st well visit.,142,MedBullets df_op4 Q143,
