Score,Source,row_index,QA_ID,Extracted_Answer
37.10280368311016,A radiograph is obtained as in Figure A.,216,MedBullets df_op4 Q217,D
36.797631383656494,He drinks a glass of wine with dinner every night and took up scuba diving 2 months ago but otherwise does not exercise.,216,MedBullets df_op4 Q217,D
24.70347083885991,Physical exam reveals left groin pain at the terminal ranges of hip abduction and internal rotation.,216,MedBullets df_op4 Q217,D
20.73482917970981,"He has a history of hypertension, sickle cell anemia, and a splenectomy.",216,MedBullets df_op4 Q217,D
15.57388014791857,He localizes the pain to the front of his groin.,216,MedBullets df_op4 Q217,D
9.791050035420515,A 24-year-old man presents to his primary care physician with left groin pain.,216,MedBullets df_op4 Q217,D
9.285950764089673,"His temperature is 97.5°F (36.4°C), blood pressure is 124/68 mmHg, pulse is 82/min, and respirations are 16/min.",216,MedBullets df_op4 Q217,D
4.773560996266161,His body mass index (BMI) is 18.1 kg/m^2.,216,MedBullets df_op4 Q217,D
-0.0,There is no point tenderness.,216,MedBullets df_op4 Q217,D
0.0,He denies any erythema or swelling.,216,MedBullets df_op4 Q217,D
0.0,He now has 8/10 pain when climbing stairs or rising from a seated position.,216,MedBullets df_op4 Q217,D
0.0,The pain started a year ago and has progressed.,216,MedBullets df_op4 Q217,D
