Score,Source,row_index,QA_ID,Extracted_Answer
34.67334442771306,"His temperature is 98.6°F (37°C), blood pressure is 131/85 mmHg, pulse is 71/min, and respirations are 12/min.",157,MedBullets df_op4 Q158,C
30.11153539820354,"Despite this, the patient claims that he feels less well-rested when he wakes up in the morning.",157,MedBullets df_op4 Q158,C
27.624284530546465,The patient is muscular and has a healthy weight with a pleasant demeanor.,157,MedBullets df_op4 Q158,C
25.089038851301947,The patient states that he used to sleep 9 hours a night in his youth and felt excellent.,157,MedBullets df_op4 Q158,C
21.44567471024582,A 69-year-old man presents to his primary care physician for a general checkup.,157,MedBullets df_op4 Q158,C
19.64423429965973,"Since he retired, he has been working on projects at home and taking time to exercise every day.",157,MedBullets df_op4 Q158,C
19.547665175025625,His medical history is significant for hypertension and diabetes for which he takes lisinopril and metformin.,157,MedBullets df_op4 Q158,C
17.559106226488524,He denies feeling fatigued or tired currently.,157,MedBullets df_op4 Q158,C
16.3328409170702,The patient’s wife states that he seems to sleep peacefully.,157,MedBullets df_op4 Q158,C
7.130523412186151,Now he sleeps 7 hours a night and doesn’t feel as well rested as he used to.,157,MedBullets df_op4 Q158,C
0.0,His neurological exam is within normal limits.,157,MedBullets df_op4 Q158,C
0.0,He eats a balanced diet and has been spending time with his wife every evening.,157,MedBullets df_op4 Q158,C
0.0,Overall he is doing well.,157,MedBullets df_op4 Q158,C
