Score,Source,row_index,QA_ID,Extracted_Answer
199.56605628708178,"Hemoglobin: 10 g/dL Hematocrit: 30% Leukocyte count: 6,100/mm^3 with normal differential Platelet count: 187,500/mm^3 Serum: Na+: 130 mEq/L Cl-: 100 mEq/L K+: 2.3 mEq/L HCO3-: 28 mEq/L BUN: 40 mg/dL Glucose: 79 mg/dL Creatinine: 0.9 mg/dL Ca2+: 8.2 mg/dL Mg2+: 1.8 mg/dL Thyroid stimulating hormone (TSH): 4.0 mIU/L Free T4: 0.4 ng/dL (normal: 0.7-1.53 ng/dL) The patient is given 4 liters of lactated ringer solution and 40 mEq of potassium.",69,MedBullets df_op4 Q70,D
27.323682181448714,"Her temperature is 98.5°F (36.9°C), blood pressure is 103/71 mmHg, pulse is 105/min, respirations are 11/min, and oxygen saturation is 100% on room air.",69,MedBullets df_op4 Q70,D
17.86665920041045,"She has noticed ""twitching"" in both her upper and lower extremities over the past 3 days that have interfered with her training for a marathon.",69,MedBullets df_op4 Q70,D
15.177725604919614,"She takes no medication other than whey protein supplements, a multivitamin, and fish oil.",69,MedBullets df_op4 Q70,D
7.608982954994941,"Her repeat whole blood potassium 3 hours later is 2.4 mEq/L, and her repeat BUN is 20 mEq/L.",69,MedBullets df_op4 Q70,D
2.762747583174477,A 33-year-old woman presents to the emergency department with muscle spasms.,69,MedBullets df_op4 Q70,D
0.0,The patient’s muscle spasms persist.,69,MedBullets df_op4 Q70,D
0.0,Her neurological and cardiac exams are unremarkable.,69,MedBullets df_op4 Q70,D
-0.0,Laboratory studies are ordered as seen below.,69,MedBullets df_op4 Q70,D
0.0,Another repeat whole blood potassium is 2.5 mEq/L.,69,MedBullets df_op4 Q70,D
0.0,Another 40 mEq of potassium is administered.,69,MedBullets df_op4 Q70,D
0.0,She appears pale and her mucous membranes are dry.,69,MedBullets df_op4 Q70,D
0.0,Physical exam reveals a thin woman with thinning hair.,69,MedBullets df_op4 Q70,D
0.0,She has felt more fatigued over the past month.,69,MedBullets df_op4 Q70,D
0.0,She has no significant medical history.,69,MedBullets df_op4 Q70,D
