Score,Source,row_index,QA_ID,Extracted_Answer
44.06990922724771,Perineal and dermatomal sensation is symmetric and intact.,303,MedBullets df_op4 Q304,C
36.317636254658474,It is not positional and does not radiate.,303,MedBullets df_op4 Q304,C
31.570427910564483,He has a history of a distal radius fracture 2 years ago from falling off a ladder.,303,MedBullets df_op4 Q304,C
23.372957917452734,A 42-year-old man presents to the urgent care clinic with low back pain.,303,MedBullets df_op4 Q304,C
22.248398498567244,"He denies fevers, chills, paresthesias, and bowel or bladder incontinence.",303,MedBullets df_op4 Q304,C
14.477905934063292,He drinks 3 alcoholic beverages weekly and denies illicit drug use.,303,MedBullets df_op4 Q304,C
13.024365338643445,"The patient’s temperature is 98.4°F (36.9°C), blood pressure is 124/80 mmHg, pulse is 90/min, and respirations are 16/min.",303,MedBullets df_op4 Q304,C
10.57449671626091,"He describes the pain as ""achy and sore.""",303,MedBullets df_op4 Q304,C
5.720862561535341,His body mass index (BMI) is 22.4 kg/m^2.,303,MedBullets df_op4 Q304,C
1.6661467541309598,There is tenderness to palpation of his paravertebral lumbar region bilaterally.,303,MedBullets df_op4 Q304,C
0.0,Strength is 5/5 to knee flexion/extension and ankle dorsiflexion/plantarflexion.,303,MedBullets df_op4 Q304,C
0.0,Patellar and Achilles reflexes are 2+ bilaterally.,303,MedBullets df_op4 Q304,C
0.0,Raising either leg while the patient is in the supine position does not elicit any pain.,303,MedBullets df_op4 Q304,C
0.0,He was working on a home improvement project the day prior to presentation when the pain started.,303,MedBullets df_op4 Q304,C
