Score,Source,row_index,QA_ID,Extracted_Answer
67.80322241445003,"She was delivered preterm at 35 weeks, and her medical history is significant for several ear infections over the last year.",246,MedBullets df_op4 Q247,D
64.76906781109754,"Her temperature is 98.6°F (37°C), blood pressure is 98/62 mmHg, pulse is 97/min, and respirations are 26/min.",246,MedBullets df_op4 Q247,D
53.821173471235646,She seems distracted during the interview and responds only intermittently to the physician’s directions.,246,MedBullets df_op4 Q247,D
53.50371371468348,The patient has become more withdrawn lately and has sometimes been ignoring her parents when asked to perform tasks at home.,246,MedBullets df_op4 Q247,D
53.21214962005615,"Her older brother has been diagnosed with attention-deficit hyperactivity disorder (ADHD), but the rest of her family history is otherwise unremarkable.",246,MedBullets df_op4 Q247,D
46.57919909745343,"Otherwise, the patient is energetic and started preschool 3 months ago.",246,MedBullets df_op4 Q247,D
28.10346223694271,A 3-year-old girl is brought to the office for a routine well-child appointment.,246,MedBullets df_op4 Q247,D
21.631386713335637,Her language skills are unchanged from her appointment 6 months ago.,246,MedBullets df_op4 Q247,D
17.588591716905515,"Her neurological examination is normal, and she is at the 50th percentile for height and weight.",246,MedBullets df_op4 Q247,D
17.269388110697317,This seems to have worsened over the last 8 weeks.,246,MedBullets df_op4 Q247,D
