Score,Source,row_index,QA_ID,Extracted_Answer
53.71200940457518,Her guardians state that the patient has normal bowel movements and has been gaining weight appropriately.,33,MedBullets df_op4 Q34,A
50.69784570966464,She also recently had magnetic resonance imaging (MRI) of her chest which demonstrated dilation of her airways.,33,MedBullets df_op4 Q34,A
47.01302427954994,Physical exam is notable for bruises along the patient's shins which the guardians state are from playing soccer.,33,MedBullets df_op4 Q34,A
34.11262829974294,"Since birth, the patient has had repeated episodes of pain/pressure over her frontal sinuses and a chronic cough that produces mucus.",33,MedBullets df_op4 Q34,A
33.98535332549455,The rest of the exam is deferred because the patient starts crying.,33,MedBullets df_op4 Q34,A
29.767042451065457,"Her temperature is 99.5°F (37.5°C), blood pressure is 90/58 mmHg, pulse is 120/min, respirations are 18/min, and oxygen saturation is 94% on room air.",33,MedBullets df_op4 Q34,A
25.79635311651656,The patient has a history of tricuspid stenosis.,33,MedBullets df_op4 Q34,A
21.86435349860385,A 10-year-old girl is admitted to the medical floor for a respiratory infection.,33,MedBullets df_op4 Q34,A
18.931802433125128,The patient is in the 25th percentile for height and weight which has been constant since birth.,33,MedBullets df_op4 Q34,A
5.694739308381016,She was recently treated with amoxicillin for an infection.,33,MedBullets df_op4 Q34,A
