Score,Source,row_index,QA_ID,Extracted_Answer
75.00485540180898,His sclerae are anicteric and his abdomen is soft and non-tender without hepatosplenomegaly.,228,MedBullets df_op4 Q229,C
46.85989973162289,The parents have so far managed the condition using herbal teas and essential oils but have not sought formal medical care.,228,MedBullets df_op4 Q229,C
46.76049380664965,He undergoes an abdominal CT that shows disease affecting the terminal ileum.,228,MedBullets df_op4 Q229,C
35.04673840850592,"Their only concern is that he has a “difficult stomach.” Every few months, he complains of intermittent abdominal pain that takes several days to pass.",228,MedBullets df_op4 Q229,C
25.30415625128199,"On physical exam, the patient is thin with conjunctival pallor.",228,MedBullets df_op4 Q229,C
25.16757495535697,He has lost 10 pounds since his annual visit the year before and is the same height.,228,MedBullets df_op4 Q229,C
8.792503149491951,"His temperature is 98.2°F (36.8°C), blood pressure is 106/61 mmHg, pulse is 88/min, and respirations are 12/min.",228,MedBullets df_op4 Q229,C
5.757549682562375,These symptoms have persisted for many years.,228,MedBullets df_op4 Q229,C
4.33473993768007,A 15-year-old boy is brought to his pediatrician for a follow-up visit.,228,MedBullets df_op4 Q229,C
3.0422299239492383,He occasionally misses school due to the pain.,228,MedBullets df_op4 Q229,C
