Score,Source,row_index,QA_ID,Extracted_Answer
64.17630571881286,"Diagnostic arthrocentesis is performed and shows a leukocyte count of 30,000/mm^3 with 85% neutrophils.",58,MedBullets df_op4 Q59,B
45.05797298325023,A 55-year-old man presents with a 2-day history of mono-articular joint pain.,58,MedBullets df_op4 Q59,B
39.1606823828842,He underwent a dental procedure to extract an infected wisdom tooth 3 weeks ago.,58,MedBullets df_op4 Q59,B
34.82715318588834,Polarized microscopy of the synovial fluid is shown in Figure A.,58,MedBullets df_op4 Q59,B
25.487523702093963,Physical examination shows a swollen and tender joint with overlying erythema.,58,MedBullets df_op4 Q59,B
23.63974081231623,"He is otherwise healthy and denies fever, chills, or recent trauma.",58,MedBullets df_op4 Q59,B
22.03404657390085,His family history is significant for osteoarthritis in his father who is 78.,58,MedBullets df_op4 Q59,B
21.82687220349908,His medical history is notable for a kidney stone 6 months ago.,58,MedBullets df_op4 Q59,B
14.505242597855217,He is a non-smoker and does not drink alcohol or use recreational drugs.,58,MedBullets df_op4 Q59,B
2.532363111025097,His body mass index is 27 kg/m^2.,58,MedBullets df_op4 Q59,B
